"","AirPtCd","mean_error","TrueValGreater","longitude","latitude","city","AbsError","SquaredErrorAvg","dists","latDists","season","measure"
"537","KPHX",1.36206896551724,TRUE,-112.067,33.4833,"Phoenix",1.36206896551724,8.23275862068965,3928.24985379999,0.034922899999998,"fall","max"
"538","KPIR",-0.0603448275862069,FALSE,-100.35,44.3667,"Pierre",0.0603448275862069,13.8965517241379,299.248060483079,-8.76000000005206e-05,"fall","max"
"539","KPVD",1.83189655172414,TRUE,-71.4,41.8333,"Providence",1.83189655172414,11.9784482758621,1485.33776895833,0.00931090000000268,"fall","max"
"540","KPVU",-2.12121212121212,FALSE,-111.6608,40.2444,"Provo",2.12121212121212,18.0952380952381,1187.91108120391,0.0105561999999964,"fall","max"
"541","KPWM",1.78879310344828,TRUE,-70.25,43.6667,"Portland",1.78879310344828,13.1422413793103,1007.79630723222,0.00760069999999757,"fall","max"
"542","KRDU",0.650862068965517,TRUE,-78.65,35.7667,"Raleigh",0.650862068965517,8.14224137931035,1785.47951589642,-0.0128897000000023,"fall","max"
"543","KRNO",2.625,TRUE,-119.817,39.5,"Reno",2.625,19.2887931034483,3301.47148929249,-0.0296329000000028,"fall","max"
"544","KROA",0.422413793103448,TRUE,-79.95,37.2833,"Roanoke",0.422413793103448,11.5689655172414,1565.43474506134,0.0123295999999939,"fall","max"
"545","KSAC",0.904761904761905,TRUE,-121.5,38.5833,"Sacramento",0.904761904761905,11.2251082251082,524.33298167312,0.00172810000000112,"fall","max"
"546","KSAF",3.76724137931034,TRUE,-105.95,35.6833,"Santa Fe",3.76724137931034,31.3620689655172,1177.31721917576,-0.00367519999999644,"fall","max"
"547","KSAN",3.10126582278481,TRUE,-117.15,32.72,"San Diego",3.10126582278481,22.506329113924,1141.54798179202,0.0042619999999971,"fall","max"
"548","KSDF",1.89224137931034,TRUE,-85.7667,38.25,"Louisville",1.89224137931034,12.5129310344828,779.904730399294,-0.00266469999999686,"fall","max"
"549","KSFO",4.53448275862069,TRUE,-122.433,37.7833,"San Francisco",4.53448275862069,40.3275862068966,1515.03038392059,0.00837049999999806,"fall","max"
"550","KSGF",1.16810344827586,TRUE,-93.2833,37.2167,"Springfield",1.16810344827586,13.0991379310345,1173.21920940027,0.0077428000000026,"fall","max"
"551","KSGU",-0.968152866242038,FALSE,-113.5781,37.0953,"St. George",0.968152866242038,9.78343949044586,871.586666669498,-0.00122779999999523,"fall","max"
"552","KSKF",-0.216450216450216,FALSE,-98.55,29.3833,"San Antonio",0.216450216450216,6.80519480519481,7099.94580249087,-0.040821900000001,"fall","max"
"553","KSLC",1.88744588744589,TRUE,-111.9,40.7667,"Salt Lake City",1.88744588744589,13.974025974026,1001.84611400644,0.00592069999999723,"fall","max"
"554","KSMN",-0.542105263157895,FALSE,-113.9,45.1833,"Salmon",0.542105263157895,38.5526315789474,898.318492974142,0.00754530000000386,"fall","max"
"555","KSPI",1.79741379310345,TRUE,-89.6333,39.8,"Springfield",1.79741379310345,14.3836206896552,2490.26101897557,0.0182786999999962,"fall","max"
"556","KSVN",-0.379310344827586,FALSE,-81.0833,32.0833,"Savannah",0.379310344827586,6.55172413793103,792.196843724882,0.00240110000000016,"fall","max"
"557","KSYR",1.66379310344828,TRUE,-76.1333,43.0333,"Syracuse",1.66379310344828,12.6810344827586,2009.01028669697,-0.0148221000000035,"fall","max"
"558","KTAD",2.57327586206897,TRUE,-104.5,37.1667,"Trinidad",2.57327586206897,20.9181034482759,310.399453870146,-0.00276320000000396,"fall","max"
"559","KTIK",0.129310344827586,TRUE,-97.4667,35.4333,"Oklahoma City",0.129310344827586,11.4568965517241,5901.65411337577,-0.0342601999999985,"fall","max"
"560","KTPA",0.353448275862069,TRUE,-82.45,27.95,"Tampa",0.353448275862069,4.8448275862069,709.194316816021,-0.000575000000001324,"fall","max"
"561","KTYS",0.612068965517241,TRUE,-83.9333,35.95,"Knoxville",0.612068965517241,10.4827586206897,1636.29206327496,-0.0106383999999977,"fall","max"
"562","KVGT",0.646551724137931,TRUE,-115.2,36.1667,"Las Vegas",0.646551724137931,7.71551724137931,5425.5663552171,-0.00324119999999795,"fall","max"
"563","KVUO",0.418103448275862,TRUE,-122.683,45.5167,"Portland",0.418103448275862,9.7198275862069,1961.2514565623,0.00446920000000262,"fall","max"
"564","PAMR",0.478448275862069,TRUE,-149.9,61.2167,"Anchorage",0.478448275862069,14.5905172413793,151.794039872972,-0.00135559999999657,"fall","max"
"565","PHNL",1.0952380952381,TRUE,-157.8167,21.3,"Honolulu",1.0952380952381,6.41125541125541,4387.7153853052,-0.0069443999999983,"fall","max"
"566","KAAO",-2.04347826086957,FALSE,-97.2833,37.7167,"Wichita",2.04347826086957,29.6260869565217,5266.59775470213,0.0295239000000009,"fall","min"
"567","KACY",-5.70258620689655,FALSE,-74.4167,39.3667,"Atlantic City",5.70258620689655,76.8663793103448,599.93741711374,0.00241660000000365,"fall","min"
"568","KAGC",-0.176724137931034,FALSE,-79.95,40.45,"Pittsburgh",0.176724137931034,31.2629310344828,4029.64340864347,0.00937520000000092,"fall","min"
"569","KALB",-1.17672413793103,FALSE,-73.75,42.6667,"Albany",1.17672413793103,42.0043103448276,1649.72808632176,0.0141206999999994,"fall","min"
"570","KAMA",-0.706896551724138,FALSE,-101.833,35.1833,"Amarillo",0.706896551724138,19.3189655172414,4296.02258861715,-0.0386971000000003,"fall","min"
"571","KANJ",-2.15948275862069,FALSE,-84.35,46.5,"Sault Ste Marie",2.15948275862069,32.6508620689655,314.657236354513,0.00228849999999881,"fall","min"
"572","KART",-2.57758620689655,FALSE,-75.9167,43.9667,"Watertown",2.57758620689655,63.4051724137931,1016.97731047178,-0.00808379999999431,"fall","min"
"573","KATL",0.362068965517241,TRUE,-84.3833,33.75,"Atlanta",0.362068965517241,19.448275862069,447.929088641602,0.00100460000000169,"fall","min"
"574","KAVP",-0.258620689655172,FALSE,-75.65,41.4,"Scranton",0.258620689655172,39.3448275862069,1438.56222593147,-0.00896900000000045,"fall","min"
"575","KBAD",-2.24137931034483,FALSE,-93.7,32.4667,"Shreveport",2.24137931034483,20.3879310344828,8015.98116626834,-0.0584515999999979,"fall","min"
"576","KBFI",1.0301724137931,TRUE,-122.333,47.6167,"Seattle",1.0301724137931,11.2025862068966,1168.45307858863,0.0104905000000031,"fall","min"
"577","KBFM",-0.40948275862069,FALSE,-88.05,30.7,"Mobile",0.40948275862069,20.8318965517241,1096.30931383149,0.00463429999999931,"fall","min"
"578","KBGR",-3.22413793103448,FALSE,-68.7833,44.8,"Bangor",3.22413793103448,54.8534482758621,971.980275400585,-0.00161280000000374,"fall","min"
"579","KBHB",-4.70319634703196,FALSE,-66.99,44.91,"Eastport",4.70319634703196,63.4520547945205,423.341956190268,0.00380939999999441,"fall","min"
"580","KBHM",-1.18534482758621,FALSE,-86.8333,33.5,"Birmingham",1.18534482758621,20.7370689655172,3666.84605322906,-0.0206608000000017,"fall","min"
"581","KBIS",-3.65800865800866,FALSE,-100.783,46.8,"Bismarck",3.65800865800866,46.1428571428571,927.383720680298,-0.00832680000000607,"fall","min"
"582","KBJC",0.810344827586207,TRUE,-105,39.75,"Denver",0.810344827586207,31.448275862069,1458.28600805381,0.010764199999997,"fall","min"
"583","KBKE",-4.47844827586207,FALSE,-117.833,44.7833,"Baker",4.47844827586207,49.7370689655172,942.66482812831,0.0084251999999978,"fall","min"
"584","KBKL",1.97747747747748,TRUE,-81.6167,41.4667,"Cleveland",1.97747747747748,30.1306306306306,7429.27350910697,-0.0326199999999943,"fall","min"
"585","KBNA",-0.797413793103448,FALSE,-86.7833,36.1667,"Nashville",0.797413793103448,20.426724137931,473.218266086402,0.0040362000000016,"fall","min"
"586","KBOI",0.487068965517241,TRUE,-116.217,43.6,"Boise",0.487068965517241,15.0560344827586,2046.98702276433,-0.0150185999999977,"fall","min"
"587","KBOS",-0.422413793103448,FALSE,-71.0833,42.35,"Boston",0.422413793103448,25.1551724137931,2302.64039268545,-0.0100824999999958,"fall","min"
"588","KBUF",-1.73706896551724,FALSE,-78.8333,42.9167,"Buffalo",1.73706896551724,34.1422413793103,4984.35369330153,0.0302531999999971,"fall","min"
"589","KCEF",-3.98706896551724,FALSE,-72.5667,42.1,"Springfield",3.98706896551724,72.9181034482759,1918.82539625987,-0.00148310000000151,"fall","min"
"590","KCHS",-2.81465517241379,FALSE,-79.9333,32.7833,"Charleston",2.81465517241379,35.3146551724138,785.680512228102,0.00682510000000036,"fall","min"
"591","KCLT",-2.36206896551724,FALSE,-80.8333,35.2333,"Charlotte",2.36206896551724,40.448275862069,1129.31623220478,0.00621309999999653,"fall","min"
"592","KCNM",-0.956521739130435,FALSE,-104.25,32.4333,"Carlsbad",0.956521739130435,22.0782608695652,2433.55595894299,0.012626400000002,"fall","min"
"593","KCPS",-2.47844827586207,FALSE,-90.2,38.5833,"St Louis",2.47844827586207,27.5215517241379,4851.60288326603,-0.043702500000002,"fall","min"
"594","KCQT",-0.758620689655172,FALSE,-118.25,34.05,"Los Angeles",0.758620689655172,8.53448275862069,633.5512296199,-0.00223420000000374,"fall","min"
"595","KCRW",-1.61637931034483,FALSE,-81.6333,38.35,"Charleston",1.61637931034483,39.7629310344828,62.4455941830239,0.000180499999999029,"fall","min"
"596","KCUB",0.543103448275862,TRUE,-81.0333,34,"Columbia",0.543103448275862,25.4396551724138,160.5717154289,-0.000710400000002664,"fall","min"
"597","KCYS",-1.31465517241379,FALSE,-104.867,41.15,"Cheyenne",1.31465517241379,26.9612068965517,4079.66056097447,0.0100185999999951,"fall","min"
"598","KDAL",0.982758620689655,TRUE,-96.7667,32.7667,"Dallas",0.982758620689655,16.5948275862069,3045.32997407414,-0.00996419999999887,"fall","min"
"599","KDBQ",-2.67241379310345,FALSE,-90.6667,42.5167,"Dubuque",2.67241379310345,31.25,1801.58221870476,0.0161416999999986,"fall","min"
"600","KDET",-0.804347826086957,FALSE,-83.05,42.3333,"Detroit",0.804347826086957,30.9521739130435,407.137304742402,0.00187300000000334,"fall","min"
"601","KDLH",-3.12068965517241,FALSE,-92.0833,46.8167,"Duluth",3.12068965517241,28.8879310344828,3586.65909741129,0.0300280999999956,"fall","min"
"602","KDMH",1.5,TRUE,-76.6333,39.3,"Baltimore",1.5,27.3275862068966,2110.92800438856,0.00961519999999894,"fall","min"
"603","KDOV",-0.353448275862069,FALSE,-75.5267,39.1619,"Dover",0.353448275862069,31.4310344827586,460.738822568871,0.0037319999999994,"fall","min"
"604","KDSM",-0.301724137931034,FALSE,-93.6167,41.5833,"Des Moines",0.301724137931034,21.1896551724138,2017.23556537982,-0.0172448000000003,"fall","min"
"605","KEED",2.15068493150685,TRUE,-114.6,34.8333,"Needles",2.15068493150685,21.5114155251142,2086.08365091884,-0.014759699999999,"fall","min"
"606","KELP",-1.99137931034483,FALSE,-106.483,31.7667,"El Paso",1.99137931034483,21.3793103448276,567.964708034671,0.00482219999999955,"fall","min"
"607","KEUG",-1.11206896551724,FALSE,-123.083,44.05,"Eugene",1.11206896551724,15.4224137931034,378.601308770283,-0.00206909999999993,"fall","min"
"608","KEYE",-0.961038961038961,FALSE,-86.1667,39.7667,"Indianapolis",0.961038961038961,31.4025974025974,763.400582576301,-0.00170299999999912,"fall","min"
"609","KEYW",-0.426724137931034,FALSE,-81.8,24.55,"Key West",0.426724137931034,7.06465517241379,2103.57919721721,-0.00505929999999921,"fall","min"
"610","KFAR",-1.26293103448276,FALSE,-96.8,46.8667,"Fargo",1.26293103448276,31.0301724137931,1401.16185528042,-0.0104862999999966,"fall","min"
"611","KFAT",0.0258620689655172,TRUE,-119.8,36.7333,"Fresno",0.0258620689655172,8.12068965517241,1253.6693977173,-0.00449809999999928,"fall","min"
"612","KFLG",-0.426724137931034,FALSE,-111.683,35.2167,"Flagstaff",0.426724137931034,20.7715517241379,3536.31790056298,0.0184163999999996,"fall","min"
"613","KFSD",-1.92672413793103,FALSE,-96.7333,43.55,"Sioux Falls",1.92672413793103,33.9870689655172,626.1057743288,0.0054040999999998,"fall","min"
"614","KGCK",-2.25862068965517,FALSE,-100.883,37.9667,"Garden City",2.25862068965517,27.7586206896552,1063.93336829822,-0.00498979999999705,"fall","min"
"615","KGEG",0.586206896551724,TRUE,-117.433,47.6667,"Spokane",0.586206896551724,12.2844827586207,1023.79228456751,0.00791979999999626,"fall","min"
"616","KGJT",-2.07327586206897,FALSE,-108.55,39.0833,"Grand Junction",2.07327586206897,19.4698275862069,2157.73270809197,0.0194295000000011,"fall","min"
"617","KGRR",-1.625,FALSE,-85.6667,42.9667,"Grand Rapids",1.625,32.9870689655172,387.91371903789,0.00334010000000262,"fall","min"
"618","KHKS",-0.435344827586207,FALSE,-90.2,32.3333,"Jackson",0.435344827586207,19.5129310344828,4088.87190569354,0.0345427000000029,"fall","min"
"619","KHLN",-1.37931034482759,FALSE,-112.033,46.5833,"Helena",1.37931034482759,27.0689655172414,800.73374060081,-0.005845199999996,"fall","min"
"620","KHOT",-0.575757575757576,FALSE,-93.05,34.5167,"Hot Springs",0.575757575757576,19.9004329004329,1518.47889364846,0.0129996000000006,"fall","min"
"621","KHQM",-0.681034482758621,FALSE,-123.9,46.9833,"Hoquiam",0.681034482758621,12.4396551724138,853.309367122011,0.00237529999999708,"fall","min"
"622","KHVN",0.0818965517241379,TRUE,-72.9167,41.3167,"New Haven",0.0818965517241379,49.5646551724138,1323.88716866813,0.00842600000000004,"fall","min"
"623","KHVR",-3.04310344827586,FALSE,-109.717,48.55,"Harve",3.04310344827586,45.0689655172414,2429.79861836985,9.99999997475243e-07,"fall","min"
"624","KIDA",-3.3448275862069,FALSE,-112.017,43.5,"Idaho Falls",3.3448275862069,33.2586206896552,2087.46524335901,0.00733929999999816,"fall","min"
"625","KILM",-1.55603448275862,FALSE,-77.95,34.2333,"Wilmington",1.55603448275862,32.5474137931034,971.337261675213,0.00757449999999693,"fall","min"
"626","KLBF",-2.59130434782609,FALSE,-100.767,41.1333,"North Platte",2.59130434782609,34.4608695652174,965.097085765199,-0.00697590000000048,"fall","min"
"627","KLMT",-1.47413793103448,FALSE,-121.733,42.1667,"Klamath Falls",1.47413793103448,22.0086206896552,7609.54332354419,-0.0581670000000045,"fall","min"
"628","KLND",-0.74235807860262,FALSE,-108.667,42.8333,"Lander",0.74235807860262,22.0786026200873,5206.03966996804,0.000286000000002673,"fall","min"
"629","KLNK",-2.16810344827586,FALSE,-96.6667,40.8333,"Lincoln",2.16810344827586,32.426724137931,3734.66705744887,0.019683999999998,"fall","min"
"630","KLUK",-2.9047619047619,FALSE,-84.5,39.1333,"Cincinnati",2.9047619047619,55.1645021645022,3508.24894508394,0.0301818000000011,"fall","min"
"631","KLWS",-0.977124183006536,FALSE,-117.033,46.4,"Lewiston",0.977124183006536,14.0032679738562,2446.78098712962,-0.000408900000003598,"fall","min"
"632","KMDW",-1.91810344827586,FALSE,-87.6167,41.8333,"Chicago",1.91810344827586,24.2370689655172,5094.91498753921,-0.0448135999999977,"fall","min"
"633","KMEM",0.150862068965517,TRUE,-90.05,35.15,"Memphis",0.150862068965517,15.9008620689655,106.331049738634,0.000465699999999458,"fall","min"
"634","KMHT",0.021551724137931,TRUE,-71.5,43,"Manchester",0.021551724137931,40.8318965517241,3718.35752814,0.00436030000000187,"fall","min"
"635","KMIA",-1.75,FALSE,-80.2,25.7667,"Miami",1.75,15,993.779899555213,0.00502020000000059,"fall","min"
"636","KMKC",-0.0129310344827586,FALSE,-94.5833,39.1,"Kansas City",0.0129310344827586,26.0043103448276,410.576024691062,0.000273499999998705,"fall","min"
"637","KMKE",-1.49137931034483,FALSE,-87.9167,43.0333,"Milwaukee",1.49137931034483,24.1465517241379,1040.14848769965,-0.00560250000000195,"fall","min"
"638","KMLF",1.14718614718615,TRUE,-112.083,38.7667,"Richfield",1.14718614718615,34.2380952380952,647.259049175017,-0.00576730000000225,"fall","min"
"639","KMPV",-2.69396551724138,FALSE,-72.5333,44.25,"Montpelier",2.69396551724138,54.5474137931034,3542.12266104622,-0.0100593000000018,"fall","min"
"640","KMSP",-0.83982683982684,FALSE,-93.2333,44.9833,"Minneapolis",0.83982683982684,21.6363636363636,2575.9894720597,0.00554699999999997,"fall","min"
"641","KMXF",-1.44396551724138,FALSE,-86.3,32.35,"Montgomery",1.44396551724138,20.0387931034483,1863.58303500952,-0.0168052000000003,"fall","min"
"642","KNEW",-1.20689655172414,FALSE,-90.0667,29.95,"New Orleans",1.20689655172414,20.7241379310345,481.210543212123,-0.00106579999999923,"fall","min"
"643","KNIP",3.43965517241379,TRUE,-81.6667,30.3667,"Jacksonville",3.43965517241379,30.6896551724138,3971.13768996489,0.0345162000000023,"fall","min"
"644","KNYC",-0.155172413793103,FALSE,-73.9667,40.7833,"New York",0.155172413793103,25.6551724137931,8505.08799071132,0.0705247,"fall","min"
"645","KOFP",-2.61304347826087,FALSE,-77.4833,37.55,"Richmond",2.61304347826087,42.9434782608696,4300.76701872547,0.00927539999999993,"fall","min"
"646","KOLS",-0.831896551724138,FALSE,-110.933,31.35,"Nogales",0.831896551724138,14.0646551724138,1073.54273830622,0.00962250000000253,"fall","min"
"647","KOSU",-1.5021645021645,FALSE,-83.0167,40,"Columbus",1.5021645021645,39.0779220779221,4574.13682601858,0.0388244999999969,"fall","min"
"648","KP68",-7.13793103448276,FALSE,-117.067,39.4833,"Austin",7.13793103448276,82,1029.41063264993,-0.00927010000000195,"fall","min"
"649","KPHL",0.310344827586207,TRUE,-75.1667,39.95,"Philadelphia",0.310344827586207,28.0344827586207,313.487670211171,-0.00258389999999764,"fall","min"
"650","KPHX",2.4051724137931,TRUE,-112.067,33.4833,"Phoenix",2.4051724137931,16.2155172413793,3928.24985379999,0.034922899999998,"fall","min"
"651","KPIR",-2.98275862068966,FALSE,-100.35,44.3667,"Pierre",2.98275862068966,36.2241379310345,299.248060483079,-8.76000000005206e-05,"fall","min"
"652","KPVD",-1.35775862068966,FALSE,-71.4,41.8333,"Providence",1.35775862068966,40.3663793103448,1485.33776895833,0.00931090000000268,"fall","min"
"653","KPVU",-2.89177489177489,FALSE,-111.6608,40.2444,"Provo",2.89177489177489,26.4415584415584,1187.91108120391,0.0105561999999964,"fall","min"
"654","KPWM",-3.06465517241379,FALSE,-70.25,43.6667,"Portland",3.06465517241379,50.625,1007.79630723222,0.00760069999999757,"fall","min"
"655","KRDU",-0.939655172413793,FALSE,-78.65,35.7667,"Raleigh",0.939655172413793,31.8103448275862,1785.47951589642,-0.0128897000000023,"fall","min"
"656","KRNO",-0.650862068965517,FALSE,-119.817,39.5,"Reno",0.650862068965517,15.6594827586207,3301.47148929249,-0.0296329000000028,"fall","min"
"657","KROA",-0.556034482758621,FALSE,-79.95,37.2833,"Roanoke",0.556034482758621,30.8577586206897,1565.43474506134,0.0123295999999939,"fall","min"
"658","KSAC",-2.41991341991342,FALSE,-121.5,38.5833,"Sacramento",2.41991341991342,17.7965367965368,524.33298167312,0.00172810000000112,"fall","min"
"659","KSAF",-1.54741379310345,FALSE,-105.95,35.6833,"Santa Fe",1.54741379310345,21.6681034482759,1177.31721917576,-0.00367519999999644,"fall","min"
"660","KSAN",0.00632911392405063,TRUE,-117.15,32.72,"San Diego",0.00632911392405063,6.36075949367089,1141.54798179202,0.0042619999999971,"fall","min"
"661","KSDF",0.336206896551724,TRUE,-85.7667,38.25,"Louisville",0.336206896551724,30.3879310344828,779.904730399294,-0.00266469999999686,"fall","min"
"662","KSFO",-0.0905172413793103,FALSE,-122.433,37.7833,"San Francisco",0.0905172413793103,7.40948275862069,1515.03038392059,0.00837049999999806,"fall","min"
"663","KSGF",-0.780172413793103,FALSE,-93.2833,37.2167,"Springfield",0.780172413793103,20.8146551724138,1173.21920940027,0.0077428000000026,"fall","min"
"664","KSGU",-0.751592356687898,FALSE,-113.5781,37.0953,"St. George",0.751592356687898,10.8535031847134,871.586666669498,-0.00122779999999523,"fall","min"
"665","KSKF",-1.38961038961039,FALSE,-98.55,29.3833,"San Antonio",1.38961038961039,21.7099567099567,7099.94580249087,-0.040821900000001,"fall","min"
"666","KSLC",-1.72727272727273,FALSE,-111.9,40.7667,"Salt Lake City",1.72727272727273,26.3679653679654,1001.84611400644,0.00592069999999723,"fall","min"
"667","KSMN",-0.00526315789473684,FALSE,-113.9,45.1833,"Salmon",0.00526315789473684,31.9,898.318492974142,0.00754530000000386,"fall","min"
"668","KSPI",-1.87931034482759,FALSE,-89.6333,39.8,"Springfield",1.87931034482759,31.1293103448276,2490.26101897557,0.0182786999999962,"fall","min"
"669","KSVN",-1.23706896551724,FALSE,-81.0833,32.0833,"Savannah",1.23706896551724,26.1508620689655,792.196843724882,0.00240110000000016,"fall","min"
"670","KSYR",-1.65086206896552,FALSE,-76.1333,43.0333,"Syracuse",1.65086206896552,38.0215517241379,2009.01028669697,-0.0148221000000035,"fall","min"
"671","KTAD",-0.40948275862069,FALSE,-104.5,37.1667,"Trinidad",0.40948275862069,26.6939655172414,310.399453870146,-0.00276320000000396,"fall","min"
"672","KTIK",-0.84051724137931,FALSE,-97.4667,35.4333,"Oklahoma City",0.84051724137931,21.0818965517241,5901.65411337577,-0.0342601999999985,"fall","min"
"673","KTPA",0.918103448275862,TRUE,-82.45,27.95,"Tampa",0.918103448275862,12.9956896551724,709.194316816021,-0.000575000000001324,"fall","min"
"674","KTYS",-0.362068965517241,FALSE,-83.9333,35.95,"Knoxville",0.362068965517241,31.1896551724138,1636.29206327496,-0.0106383999999977,"fall","min"
"675","KVGT",-1.94396551724138,FALSE,-115.2,36.1667,"Las Vegas",1.94396551724138,15.573275862069,5425.5663552171,-0.00324119999999795,"fall","min"
"676","KVUO",-2.30603448275862,FALSE,-122.683,45.5167,"Portland",2.30603448275862,21.2715517241379,1961.2514565623,0.00446920000000262,"fall","min"
"677","PAMR",-1.52155172413793,FALSE,-149.9,61.2167,"Anchorage",1.52155172413793,20.9698275862069,151.794039872972,-0.00135559999999657,"fall","min"
"678","PHNL",2.96536796536797,TRUE,-157.8167,21.3,"Honolulu",2.96536796536797,15.2164502164502,4387.7153853052,-0.0069443999999983,"fall","min"
"679","KAAO",-0.0600858369098712,FALSE,-97.2833,37.7167,"Wichita",0.0600858369098712,19.5536480686695,5266.59775470213,0.0295239000000009,"winter","max"
"680","KACY",1.85836909871245,TRUE,-74.4167,39.3667,"Atlantic City",1.85836909871245,22.6137339055794,599.93741711374,0.00241660000000365,"winter","max"
"681","KAGC",1.99141630901288,TRUE,-79.95,40.45,"Pittsburgh",1.99141630901288,26.5922746781116,4029.64340864347,0.00937520000000092,"winter","max"
"682","KALB",1.56652360515021,TRUE,-73.75,42.6667,"Albany",1.56652360515021,17.0343347639485,1649.72808632176,0.0141206999999994,"winter","max"
"683","KAMA",1.69957081545064,TRUE,-101.833,35.1833,"Amarillo",1.69957081545064,28.6351931330472,4296.02258861715,-0.0386971000000003,"winter","max"
"684","KANJ",2.17596566523605,TRUE,-84.35,46.5,"Sault Ste Marie",2.17596566523605,14.8712446351931,314.657236354513,0.00228849999999881,"winter","max"
"685","KART",3.94849785407725,TRUE,-75.9167,43.9667,"Watertown",3.94849785407725,38.8927038626609,1016.97731047178,-0.00808379999999431,"winter","max"
"686","KATL",2.28879310344828,TRUE,-84.3833,33.75,"Atlanta",2.28879310344828,18.7801724137931,447.929088641602,0.00100460000000169,"winter","max"
"687","KAVP",3.39055793991416,TRUE,-75.65,41.4,"Scranton",3.39055793991416,28.0429184549356,1438.56222593147,-0.00896900000000045,"winter","max"
"688","KBAD",-0.13716814159292,FALSE,-93.7,32.4667,"Shreveport",0.13716814159292,17.6946902654867,8015.98116626834,-0.0584515999999979,"winter","max"
"689","KBFI",1.72532188841202,TRUE,-122.333,47.6167,"Seattle",1.72532188841202,12.1115879828326,1168.45307858863,0.0104905000000031,"winter","max"
"690","KBFM",0.725321888412017,TRUE,-88.05,30.7,"Mobile",0.725321888412017,13.9785407725322,1096.30931383149,0.00463429999999931,"winter","max"
"691","KBGR",1.11206896551724,TRUE,-68.7833,44.8,"Bangor",1.11206896551724,19.9051724137931,971.980275400585,-0.00161280000000374,"winter","max"
"692","KBHB",1.23555555555556,TRUE,-66.99,44.91,"Eastport",1.23555555555556,19.04,423.341956190268,0.00380939999999441,"winter","max"
"693","KBHM",1.30472103004292,TRUE,-86.8333,33.5,"Birmingham",1.30472103004292,19.3218884120172,3666.84605322906,-0.0206608000000017,"winter","max"
"694","KBIS",2.7198275862069,TRUE,-100.783,46.8,"Bismarck",2.7198275862069,30.4698275862069,927.383720680298,-0.00832680000000607,"winter","max"
"695","KBJC",0.0987124463519313,TRUE,-105,39.75,"Denver",0.0987124463519313,20.5622317596567,1458.28600805381,0.010764199999997,"winter","max"
"696","KBKE",1.17596566523605,TRUE,-117.833,44.7833,"Baker",1.17596566523605,23.862660944206,942.66482812831,0.0084251999999978,"winter","max"
"697","KBKL",2.65652173913043,TRUE,-81.6167,41.4667,"Cleveland",2.65652173913043,27.7695652173913,7429.27350910697,-0.0326199999999943,"winter","max"
"698","KBNA",2.13304721030043,TRUE,-86.7833,36.1667,"Nashville",2.13304721030043,23.1459227467811,473.218266086402,0.0040362000000016,"winter","max"
"699","KBOI",0.759656652360515,TRUE,-116.217,43.6,"Boise",0.759656652360515,16.7768240343348,2046.98702276433,-0.0150185999999977,"winter","max"
"700","KBOS",2.09012875536481,TRUE,-71.0833,42.35,"Boston",2.09012875536481,20.1244635193133,2302.64039268545,-0.0100824999999958,"winter","max"
"701","KBUF",2.068669527897,TRUE,-78.8333,42.9167,"Buffalo",2.068669527897,24.206008583691,4984.35369330153,0.0302531999999971,"winter","max"
"702","KCEF",0.356223175965665,TRUE,-72.5667,42.1,"Springfield",0.356223175965665,15.343347639485,1918.82539625987,-0.00148310000000151,"winter","max"
"703","KCHS",3.08583690987124,TRUE,-79.9333,32.7833,"Charleston",3.08583690987124,24.4420600858369,785.680512228102,0.00682510000000036,"winter","max"
"704","KCLT",2.54077253218884,TRUE,-80.8333,35.2333,"Charlotte",2.54077253218884,20.5236051502146,1129.31623220478,0.00621309999999653,"winter","max"
"705","KCNM",-1.18884120171674,FALSE,-104.25,32.4333,"Carlsbad",1.18884120171674,28.6137339055794,2433.55595894299,0.012626400000002,"winter","max"
"706","KCPS",1.40343347639485,TRUE,-90.2,38.5833,"St Louis",1.40343347639485,20.9484978540773,4851.60288326603,-0.043702500000002,"winter","max"
"707","KCQT",0.781115879828326,TRUE,-118.25,34.05,"Los Angeles",0.781115879828326,9.33905579399142,633.5512296199,-0.00223420000000374,"winter","max"
"708","KCRW",1.49356223175966,TRUE,-81.6333,38.35,"Charleston",1.49356223175966,27.3390557939914,62.4455941830239,0.000180499999999029,"winter","max"
"709","KCUB",1.74678111587983,TRUE,-81.0333,34,"Columbia",1.74678111587983,17.9785407725322,160.5717154289,-0.000710400000002664,"winter","max"
"710","KCYS",2.01298701298701,TRUE,-104.867,41.15,"Cheyenne",2.01298701298701,18.3852813852814,4079.66056097447,0.0100185999999951,"winter","max"
"711","KDAL",0.532188841201717,TRUE,-96.7667,32.7667,"Dallas",0.532188841201717,18.1459227467811,3045.32997407414,-0.00996419999999887,"winter","max"
"712","KDBQ",0.0600858369098712,TRUE,-90.6667,42.5167,"Dubuque",0.0600858369098712,16.7639484978541,1801.58221870476,0.0161416999999986,"winter","max"
"713","KDET",1.68240343347639,TRUE,-83.05,42.3333,"Detroit",1.68240343347639,16.9442060085837,407.137304742402,0.00187300000000334,"winter","max"
"714","KDLH",0.356223175965665,TRUE,-92.0833,46.8167,"Duluth",0.356223175965665,10.6738197424893,3586.65909741129,0.0300280999999956,"winter","max"
"715","KDMH",1.7381974248927,TRUE,-76.6333,39.3,"Baltimore",1.7381974248927,21.0944206008584,2110.92800438856,0.00961519999999894,"winter","max"
